pokemon,move,TM
PURRLOIN,PLAY_ROUGH,PLAY_ROUGH
PURRLOIN,RAIN_DANCE,RAIN_DANCE
PURRLOIN,RETURN,RETURN
PURRLOIN,SHADOW_BALL,SHADOW_BALL
PURRLOIN,SLEEP_TALK,SLEEP_TALK
PURRLOIN,SUBSTITUTE,SUBSTITUTE
PURRLOIN,SUNNY_DAY,SUNNY_DAY
PURRLOIN,SWIFT,SWIFT
PURRLOIN,TOXIC,TOXIC
PURRLOIN,ZEN_HEADBUTT,ZEN_HEADBUTT
PYROAR,DARK_PULSE,DARK_PULSE
PYROAR,DIG,DIG
PYROAR,FIRE_BLAST,FIRE_BLAST
PYROAR,FIRE_BLAST,FIRE_BLAST
PYROAR,FLAMETHROWER,FLAMETHROWER
PYROAR,FLAMETHROWER,FLAMETHROWER
PYROAR,GIGA_IMPACT,GIGA_IMPACT
PYROAR,HEADBUTT,HEADBUTT
PYROAR,HIDDEN_POWER,HIDDEN_POWER
PYROAR,HYPER_BEAM,HYPER_BEAM
PYROAR,HYPER_BEAM,HYPER_BEAM
PYROAR,HYPER_VOICE,HYPER_VOICE
PYROAR,RAIN_DANCE,RAIN_DANCE
PYROAR,RETURN,RETURN
PYROAR,SLEEP_TALK,SLEEP_TALK
PYROAR,STRENGTH,STRENGTH
PYROAR,SUBSTITUTE,SUBSTITUTE
PYROAR,SUNNY_DAY,SUNNY_DAY
PYROAR,TOXIC,TOXIC
RALTS,BODY_SLAM,BODY_SLAM
RALTS,CALM_MIND,CALM_MIND
RALTS,CALM_MIND,CALM_MIND
RALTS,FIRE_PUNCH,FIRE_PUNCH
RALTS,FLASH,FLASH
RALTS,HIDDEN_POWER,HIDDEN_POWER
RALTS,HYPER_VOICE,HYPER_VOICE
RALTS,ICE_PUNCH,ICE_PUNCH
RALTS,PSYBEAM,PSYBEAM
RALTS,PSYCHIC_M,PSYCHIC_M
RALTS,PSYCHIC_M,PSYCHIC_M
RALTS,RAIN_DANCE,RAIN_DANCE
RALTS,RETURN,RETURN
RALTS,SHADOW_BALL,SHADOW_BALL
RALTS,SHOCK_WAVE,SHOCK_WAVE
RALTS,SLEEP_TALK,SLEEP_TALK
RALTS,SUBSTITUTE,SUBSTITUTE
RALTS,SUNNY_DAY,SUNNY_DAY
RALTS,SWIFT,SWIFT
RALTS,THUNDERBOLT,THUNDERBOLT
RALTS,TOXIC,TOXIC
RALTS,ZEN_HEADBUTT,ZEN_HEADBUTT
RAPIDASH,DAZZLE_BEAM,DAZZLE_BEAM
RAPIDASH,PSYBEAM,PSYBEAM
RAPIDASH,PSYCHIC_M,PSYCHIC_M
RAPIDASH,ZEN_HEADBUTT,ZEN_HEADBUTT
RAPIDASH-GALAR,BODY_SLAM,BODY_SLAM
RAPIDASH-GALAR,CALM_MIND,CALM_MIND
RAPIDASH-GALAR,GIGA_IMPACT,GIGA_IMPACT
RAPIDASH-GALAR,HYPER_BEAM,HYPER_BEAM
RAPIDASH-GALAR,PLAY_ROUGH,PLAY_ROUGH
RAPIDASH-GALAR,PSYCHIC_M,PSYCHIC_M
RAPIDASH-GALAR,SLEEP_TALK,SLEEP_TALK
RAPIDASH-GALAR,SUBSTITUTE,SUBSTITUTE
RAPIDASH-GALAR,SWIFT,SWIFT
RAPIDASH-GALAR,ZEN_HEADBUTT,ZEN_HEADBUTT
REUNICLUS,CALM_MIND,CALM_MIND
REUNICLUS,ENERGY_BALL,ENERGY_BALL
REUNICLUS,FIRE_PUNCH,FIRE_PUNCH
REUNICLUS,FLASH,FLASH
REUNICLUS,GIGA_IMPACT,GIGA_IMPACT
REUNICLUS,HIDDEN_POWER,HIDDEN_POWER
REUNICLUS,HIDDEN_POWER,HIDDEN_POWER
REUNICLUS,HYPER_BEAM,HYPER_BEAM
REUNICLUS,ICE_PUNCH,ICE_PUNCH
REUNICLUS,PSYBEAM,PSYBEAM
REUNICLUS,PSYCHIC_M,PSYCHIC_M
REUNICLUS,PSYCHIC_M,PSYCHIC_M
REUNICLUS,RAIN_DANCE,RAIN_DANCE
REUNICLUS,RETURN,RETURN
REUNICLUS,ROCK_SLIDE,ROCK_SLIDE
REUNICLUS,SHADOW_BALL,SHADOW_BALL
REUNICLUS,SLEEP_TALK,SLEEP_TALK
REUNICLUS,STRENGTH,STRENGTH
REUNICLUS,SUBSTITUTE,SUBSTITUTE
REUNICLUS,THUNDER,THUNDER
REUNICLUS,TOXIC,TOXIC
REUNICLUS,ZEN_HEADBUTT,ZEN_HEADBUTT
ROCKRUFF,BITE,BITE
ROCKRUFF,HIDDEN_POWER,HIDDEN_POWER
ROCKRUFF,HYPER_VOICE,HYPER_VOICE
ROCKRUFF,IRON_HEAD,IRON_HEAD
ROCKRUFF,PLAY_ROUGH,PLAY_ROUGH
ROCKRUFF,RETURN,RETURN
ROCKRUFF,ROCK_SLIDE,ROCK_SLIDE
ROCKRUFF,ROCK_SLIDE,ROCK_SLIDE
ROCKRUFF,SLEEP_TALK,SLEEP_TALK
ROCKRUFF,SUBSTITUTE,SUBSTITUTE
ROCKRUFF,TOXIC,TOXIC
ROCKRUFF,ZEN_HEADBUTT,ZEN_HEADBUTT
ROOKIDEE,FLY,FLY
ROOKIDEE,SLEEP_TALK,SLEEP_TALK
ROOKIDEE,SUBSTITUTE,SUBSTITUTE
ROOKIDEE,SWIFT,SWIFT
SALANDIT,FIRE_BLAST,FIRE_BLAST
SALANDIT,FIRE_BLAST,FIRE_BLAST
SALANDIT,FLAMETHROWER,FLAMETHROWER
SALANDIT,FLAMETHROWER,FLAMETHROWER
SALANDIT,FLAMETHROWER,FLAMETHROWER
SALANDIT,HIDDEN_POWER,HIDDEN_POWER
SALANDIT,HIDDEN_POWER,HIDDEN_POWER
SALANDIT,POISON_JAB,POISON_JAB
SALANDIT,POISON_JAB,POISON_JAB
SALANDIT,POISON_JAB,POISON_JAB
SALANDIT,RETURN,RETURN
SALANDIT,RETURN,RETURN
SALANDIT,SLEEP_TALK,SLEEP_TALK
SALANDIT,SLEEP_TALK,SLEEP_TALK
SALANDIT,SUBSTITUTE,SUBSTITUTE
SALANDIT,SUBSTITUTE,SUBSTITUTE
SALANDIT,SWIFT,SWIFT
SALANDIT,SWIFT,SWIFT
SALANDIT,TOXIC,TOXIC
SALANDIT,TOXIC,TOXIC
SALANDIT,TOXIC,TOXIC
SALAZZLE,FIRE_BLAST,FIRE_BLAST
SALAZZLE,FIRE_BLAST,FIRE_BLAST
SALAZZLE,FLAMETHROWER,FLAMETHROWER
SALAZZLE,FLAMETHROWER,FLAMETHROWER
SALAZZLE,FLAMETHROWER,FLAMETHROWER
SALAZZLE,HIDDEN_POWER,HIDDEN_POWER
SALAZZLE,HIDDEN_POWER,HIDDEN_POWER
SALAZZLE,POISON_JAB,POISON_JAB
SALAZZLE,POISON_JAB,POISON_JAB
SALAZZLE,POISON_JAB,POISON_JAB
SALAZZLE,RETURN,RETURN
SALAZZLE,RETURN,RETURN
SALAZZLE,SLEEP_TALK,SLEEP_TALK
SALAZZLE,SLEEP_TALK,SLEEP_TALK
SALAZZLE,SUBSTITUTE,SUBSTITUTE
SALAZZLE,SUBSTITUTE,SUBSTITUTE
SALAZZLE,SWIFT,SWIFT
SALAZZLE,SWIFT,SWIFT
SALAZZLE,TOXIC,TOXIC
SALAZZLE,TOXIC,TOXIC
SALAZZLE,TOXIC,TOXIC
SANDYGAST,EARTHQUAKE,EARTHQUAKE
SANDYGAST,ENERGY_BALL,ENERGY_BALL
SANDYGAST,GIGA_DRAIN,GIGA_DRAIN
SANDYGAST,GIGA_DRAIN,GIGA_DRAIN
SANDYGAST,HIDDEN_POWER,HIDDEN_POWER
SANDYGAST,PSYCHIC_M,PSYCHIC_M
SANDYGAST,RETURN,RETURN
SANDYGAST,ROCK_SLIDE,ROCK_SLIDE
SANDYGAST,SANDSTORM,SANDSTORM
SANDYGAST,SANDSTORM,SANDSTORM
SANDYGAST,SHADOW_BALL,SHADOW_BALL
SANDYGAST,SHADOW_BALL,SHADOW_BALL
SANDYGAST,SLEEP_TALK,SLEEP_TALK
SANDYGAST,SUBSTITUTE,SUBSTITUTE
SANDYGAST,TOXIC,TOXIC
SAWSBUCK,CUT,CUT
SAWSBUCK,DOUBLE_EDGE,DOUBLE_EDGE
SAWSBUCK,ENERGY_BALL,ENERGY_BALL
SAWSBUCK,ENERGY_BALL,ENERGY_BALL
SAWSBUCK,FLASH,FLASH
SAWSBUCK,GIGA_DRAIN,GIGA_DRAIN
SAWSBUCK,GIGA_IMPACT,GIGA_IMPACT
SAWSBUCK,HIDDEN_POWER,HIDDEN_POWER
SAWSBUCK,HYPER_BEAM,HYPER_BEAM
SAWSBUCK,RAIN_DANCE,RAIN_DANCE
SAWSBUCK,RETURN,RETURN
SAWSBUCK,SHADOW_BALL,SHADOW_BALL
SAWSBUCK,SLEEP_TALK,SLEEP_TALK
SAWSBUCK,SOLARBEAM,SOLARBEAM
SAWSBUCK,SUBSTITUTE,SUBSTITUTE
SAWSBUCK,SUNNY_DAY,SUNNY_DAY
SAWSBUCK,TOXIC,TOXIC
SCIZOR,CUT,CUT
SCIZOR,GIGA_IMPACT,GIGA_IMPACT
SCIZOR,HEADBUTT,HEADBUTT
SCIZOR,HIDDEN_POWER,HIDDEN_POWER
SCIZOR,HYPER_BEAM,HYPER_BEAM
SCIZOR,IRON_HEAD,IRON_HEAD
SCIZOR,IRON_HEAD,IRON_HEAD
SCIZOR,NIGHT_SLASH,NIGHT_SLASH
SCIZOR,RAIN_DANCE,RAIN_DANCE
SCIZOR,RETURN,RETURN
SCIZOR,SANDSTORM,SANDSTORM
SCIZOR,SLEEP_TALK,SLEEP_TALK
SCIZOR,STRENGTH,STRENGTH
SCIZOR,SUBSTITUTE,SUBSTITUTE
SCIZOR,SUNNY_DAY,SUNNY_DAY
SCIZOR,SWIFT,SWIFT
SCIZOR,TOXIC,TOXIC
SCYTHER,CUT,CUT
SCYTHER,DOUBLE_EDGE,DOUBLE_EDGE
SCYTHER,GIGA_IMPACT,GIGA_IMPACT
SCYTHER,HEADBUTT,HEADBUTT
SCYTHER,HIDDEN_POWER,HIDDEN_POWER
SCYTHER,HYPER_BEAM,HYPER_BEAM
SCYTHER,NIGHT_SLASH,NIGHT_SLASH
SCYTHER,RAIN_DANCE,RAIN_DANCE
SCYTHER,RETURN,RETURN
SCYTHER,SLEEP_TALK,SLEEP_TALK
SCYTHER,SUBSTITUTE,SUBSTITUTE
SCYTHER,SUNNY_DAY,SUNNY_DAY
SCYTHER,SWIFT,SWIFT
SCYTHER,TOXIC,TOXIC
SEALEO,BLIZZARD,BLIZZARD
SEALEO,BLIZZARD,BLIZZARD
SEALEO,BODY_SLAM,BODY_SLAM
SEALEO,BODY_SLAM,BODY_SLAM
SEALEO,EARTHQUAKE,EARTHQUAKE
SEALEO,HAIL,HAIL
SEALEO,HAIL,HAIL
SEALEO,HIDDEN_POWER,HIDDEN_POWER
SEALEO,ICE_BEAM,ICE_BEAM
SEALEO,RAIN_DANCE,RAIN_DANCE
SEALEO,RETURN,RETURN
SEALEO,ROCK_SLIDE,ROCK_SLIDE
SEALEO,SLEEP_TALK,SLEEP_TALK
SEALEO,STRENGTH,STRENGTH
SEALEO,SUBSTITUTE,SUBSTITUTE
SEALEO,SURF,SURF
SEALEO,SURF,SURF
SEALEO,TOXIC,TOXIC
SEALEO,WATER_PULSE,WATER_PULSE
SEALEO,WATER_PULSE,WATER_PULSE
SEALEO,WATERFALL,WATERFALL
SEALEO,WHIRLPOOL,WHIRLPOOL
SEISMITOAD,DIG,DIG
SEISMITOAD,EARTHQUAKE,EARTHQUAKE
SEISMITOAD,GIGA_IMPACT,GIGA_IMPACT
SEISMITOAD,HAIL,HAIL
SEISMITOAD,HIDDEN_POWER,HIDDEN_POWER
SEISMITOAD,HYDRO_PUMP,HYDRO_PUMP
SEISMITOAD,HYDRO_PUMP,HYDRO_PUMP
SEISMITOAD,HYPER_BEAM,HYPER_BEAM
SEISMITOAD,HYPER_VOICE,HYPER_VOICE
SEISMITOAD,HYPER_VOICE,HYPER_VOICE
SEISMITOAD,ICE_PUNCH,ICE_PUNCH
SEISMITOAD,POISON_JAB,POISON_JAB
SEISMITOAD,RAIN_DANCE,RAIN_DANCE
SEISMITOAD,RAIN_DANCE,RAIN_DANCE
SEISMITOAD,RETURN,RETURN
SEISMITOAD,ROCK_SLIDE,ROCK_SLIDE
SEISMITOAD,SLEEP_TALK,SLEEP_TALK
SEISMITOAD,STRENGTH,STRENGTH
SEISMITOAD,SUBSTITUTE,SUBSTITUTE
SEISMITOAD,SURF,SURF
SEISMITOAD,TOXIC,TOXIC
SHELLOS,BLIZZARD,BLIZZARD
SHELLOS,BODY_SLAM,BODY_SLAM
SHELLOS,BODY_SLAM,BODY_SLAM
SHELLOS,HAIL,HAIL
SHELLOS,HIDDEN_POWER,HIDDEN_POWER
SHELLOS,HIDDEN_POWER,HIDDEN_POWER
SHELLOS,HYDRO_PUMP,HYDRO_PUMP
SHELLOS,ICE_BEAM,ICE_BEAM
SHELLOS,RAIN_DANCE,RAIN_DANCE
SHELLOS,RAIN_DANCE,RAIN_DANCE
SHELLOS,RETURN,RETURN
SHELLOS,SLEEP_TALK,SLEEP_TALK
SHELLOS,SUBSTITUTE,SUBSTITUTE
SHELLOS,SURF,SURF
SHELLOS,TOXIC,TOXIC
SHELLOS,WATER_PULSE,WATER_PULSE
SHELLOS,WATER_PULSE,WATER_PULSE
SHELLOS,WHIRLPOOL,WHIRLPOOL
SHIINOTIC,DAZZLE_BEAM,DAZZLE_BEAM
SHIINOTIC,ENERGY_BALL,ENERGY_BALL
SHIINOTIC,FLASH,FLASH
SHIINOTIC,GIGA_DRAIN,GIGA_DRAIN
SHIINOTIC,GIGA_DRAIN,GIGA_DRAIN
SHIINOTIC,GIGA_IMPACT,GIGA_IMPACT
SHIINOTIC,HIDDEN_POWER,HIDDEN_POWER
SHIINOTIC,HYPER_BEAM,HYPER_BEAM
SHIINOTIC,MOONBLAST,MOONBLAST
SHIINOTIC,RAIN_DANCE,RAIN_DANCE
SHIINOTIC,RETURN,RETURN
SHIINOTIC,SLEEP_TALK,SLEEP_TALK
SHIINOTIC,SUBSTITUTE,SUBSTITUTE
SHIINOTIC,SUNNY_DAY,SUNNY_DAY
SHIINOTIC,TOXIC,TOXIC
SHINX,FLASH,FLASH
SHINX,HIDDEN_POWER,HIDDEN_POWER
SHINX,PLAY_ROUGH,PLAY_ROUGH
SHINX,RAIN_DANCE,RAIN_DANCE
SHINX,RETURN,RETURN
SHINX,SHOCK_WAVE,SHOCK_WAVE
SHINX,SLEEP_TALK,SLEEP_TALK
SHINX,STRENGTH,STRENGTH
SHINX,SUBSTITUTE,SUBSTITUTE
SHINX,SWIFT,SWIFT
SHINX,THUNDER,THUNDER
SHINX,THUNDERBOLT,THUNDERBOLT
SHINX,TOXIC,TOXIC
SHROOMISH,ENERGY_BALL,ENERGY_BALL
SHROOMISH,FLASH,FLASH
SHROOMISH,GIGA_DRAIN,GIGA_DRAIN
SHROOMISH,GIGA_DRAIN,GIGA_DRAIN
SHROOMISH,HEADBUTT,HEADBUTT
SHROOMISH,HIDDEN_POWER,HIDDEN_POWER
SHROOMISH,RETURN,RETURN
SHROOMISH,SLEEP_TALK,SLEEP_TALK
SHROOMISH,SUBSTITUTE,SUBSTITUTE
SHROOMISH,SUNNY_DAY,SUNNY_DAY
SHROOMISH,TOXIC,TOXIC
SHROOMISH,TOXIC,TOXIC
SIRFETCHD,BODY_SLAM,BODY_SLAM
SIRFETCHD,NIGHT_SLASH,NIGHT_SLASH
SIRFETCHD,POISON_JAB,POISON_JAB
SIRFETCHD,SLEEP_TALK,SLEEP_TALK
SIRFETCHD,STRENGTH,STRENGTH
SIRFETCHD,SUBSTITUTE,SUBSTITUTE
SIRFETCHD,SUNNY_DAY,SUNNY_DAY
SIZZLIPEDE,BITE,BITE
SIZZLIPEDE,FIRE_BLAST,FIRE_BLAST
SIZZLIPEDE,SLEEP_TALK,SLEEP_TALK
SIZZLIPEDE,STRENGTH,STRENGTH
SIZZLIPEDE,SUBSTITUTE,SUBSTITUTE
SIZZLIPEDE,SUNNY_DAY,SUNNY_DAY
SKARMORY,CUT,CUT
SKARMORY,DARK_PULSE,DARK_PULSE
SKARMORY,FLASH,FLASH
SKARMORY,FLY,FLY
SKARMORY,HIDDEN_POWER,HIDDEN_POWER
SKARMORY,IRON_HEAD,IRON_HEAD
SKARMORY,NIGHT_SLASH,NIGHT_SLASH
SKARMORY,RETURN,RETURN
SKARMORY,ROCK_SLIDE,ROCK_SLIDE
SKARMORY,SANDSTORM,SANDSTORM
SKARMORY,SLEEP_TALK,SLEEP_TALK
SKARMORY,SUBSTITUTE,SUBSTITUTE
SKARMORY,SUNNY_DAY,SUNNY_DAY
SKARMORY,SWIFT,SWIFT
SKARMORY,SWIFT,SWIFT
SKARMORY,TOXIC,TOXIC
SKIPLOOM,ENERGY_BALL,ENERGY_BALL
SKIPLOOM,FLASH,FLASH
SKIPLOOM,GIGA_DRAIN,GIGA_DRAIN
SKIPLOOM,GIGA_DRAIN,GIGA_DRAIN
SKIPLOOM,HEADBUTT,HEADBUTT
SKIPLOOM,HIDDEN_POWER,HIDDEN_POWER
SKIPLOOM,RETURN,RETURN
SKIPLOOM,SLEEP_TALK,SLEEP_TALK
SKIPLOOM,SUBSTITUTE,SUBSTITUTE
SKIPLOOM,SUNNY_DAY,SUNNY_DAY
SKIPLOOM,THUNDERPUNCH,THUNDERPUNCH
SKIPLOOM,TOXIC,TOXIC
SKITTY,BLIZZARD,BLIZZARD
SKITTY,CALM_MIND,CALM_MIND
SKITTY,DIG,DIG
SKITTY,DOUBLE_EDGE,DOUBLE_EDGE
SKITTY,FLASH,FLASH
SKITTY,HIDDEN_POWER,HIDDEN_POWER
SKITTY,ICE_BEAM,ICE_BEAM
SKITTY,PLAY_ROUGH,PLAY_ROUGH
SKITTY,RAIN_DANCE,RAIN_DANCE
SKITTY,RETURN,RETURN
SKITTY,SHADOW_BALL,SHADOW_BALL
SKITTY,SHOCK_WAVE,SHOCK_WAVE
SKITTY,SLEEP_TALK,SLEEP_TALK
SKITTY,SUBSTITUTE,SUBSTITUTE
SKITTY,SUNNY_DAY,SUNNY_DAY
SKITTY,THUNDER,THUNDER
SKITTY,THUNDERBOLT,THUNDERBOLT
SKITTY,TOXIC,TOXIC
SKITTY,WATER_PULSE,WATER_PULSE
SKRELP,HAIL,HAIL
SKRELP,HIDDEN_POWER,HIDDEN_POWER
SKRELP,HYDRO_PUMP,HYDRO_PUMP
SKRELP,HYDRO_PUMP,HYDRO_PUMP
SKRELP,PLAY_ROUGH,PLAY_ROUGH
SKRELP,RAIN_DANCE,RAIN_DANCE
SKRELP,RETURN,RETURN
SKRELP,SHADOW_BALL,SHADOW_BALL
SKRELP,SLEEP_TALK,SLEEP_TALK
SKRELP,SUBSTITUTE,SUBSTITUTE
SKRELP,SURF,SURF
SKRELP,THUNDERBOLT,THUNDERBOLT
SKRELP,TOXIC,TOXIC
SKRELP,TOXIC,TOXIC
SKRELP,WATER_PULSE,WATER_PULSE
SKRELP,WATERFALL,WATERFALL
SKRELP,WATERFALL,WATERFALL
SKUNTANK,BITE,BITE
SKUNTANK,CUT,CUT
SKUNTANK,DARK_PULSE,DARK_PULSE
SKUNTANK,DIG,DIG
SKUNTANK,FIRE_BLAST,FIRE_BLAST
SKUNTANK,FLAMETHROWER,FLAMETHROWER
SKUNTANK,FLAMETHROWER,FLAMETHROWER
SKUNTANK,GIGA_IMPACT,GIGA_IMPACT
SKUNTANK,HIDDEN_POWER,HIDDEN_POWER
SKUNTANK,HYPER_BEAM,HYPER_BEAM
SKUNTANK,NIGHT_SLASH,NIGHT_SLASH
SKUNTANK,PLAY_ROUGH,PLAY_ROUGH
SKUNTANK,POISON_JAB,POISON_JAB
SKUNTANK,RAIN_DANCE,RAIN_DANCE
SKUNTANK,RETURN,RETURN
SKUNTANK,SHADOW_BALL,SHADOW_BALL
SKUNTANK,SLEEP_TALK,SLEEP_TALK
SKUNTANK,STRENGTH,STRENGTH
SKUNTANK,SUBSTITUTE,SUBSTITUTE
SKUNTANK,SUNNY_DAY,SUNNY_DAY
SKUNTANK,SWIFT,SWIFT
SKUNTANK,TOXIC,TOXIC
SKUNTANK,TOXIC,TOXIC
SNOM,SLEEP_TALK,SLEEP_TALK
SNOM,SUBSTITUTE,SUBSTITUTE
SNORLAX,BITE,BITE
SNORLAX,BLIZZARD,BLIZZARD
SNORLAX,BODY_SLAM,BODY_SLAM
SNORLAX,BODY_SLAM,BODY_SLAM
SNORLAX,DOUBLE_EDGE,DOUBLE_EDGE
SNORLAX,DOUBLE_EDGE,DOUBLE_EDGE
SNORLAX,EARTHQUAKE,EARTHQUAKE
SNORLAX,FIRE_BLAST,FIRE_BLAST
SNORLAX,FIRE_PUNCH,FIRE_PUNCH
SNORLAX,FLAMETHROWER,FLAMETHROWER
SNORLAX,GIGA_IMPACT,GIGA_IMPACT
SNORLAX,GIGA_IMPACT,GIGA_IMPACT
SNORLAX,HEADBUTT,HEADBUTT
SNORLAX,HEADBUTT,HEADBUTT
SNORLAX,HIDDEN_POWER,HIDDEN_POWER
SNORLAX,HYDRO_PUMP,HYDRO_PUMP
SNORLAX,HYPER_BEAM,HYPER_BEAM
SNORLAX,HYPER_BEAM,HYPER_BEAM
SNORLAX,HYPER_VOICE,HYPER_VOICE
SNORLAX,ICE_BEAM,ICE_BEAM
SNORLAX,ICE_PUNCH,ICE_PUNCH
SNORLAX,IRON_HEAD,IRON_HEAD
SNORLAX,IRON_HEAD,IRON_HEAD
SNORLAX,PSYCHIC_M,PSYCHIC_M
SNORLAX,RAIN_DANCE,RAIN_DANCE
SNORLAX,RETURN,RETURN
SNORLAX,ROCK_SLIDE,ROCK_SLIDE
SNORLAX,SANDSTORM,SANDSTORM
SNORLAX,SHADOW_BALL,SHADOW_BALL
SNORLAX,SHOCK_WAVE,SHOCK_WAVE
SNORLAX,SLEEP_TALK,SLEEP_TALK
SNORLAX,SLEEP_TALK,SLEEP_TALK
SNORLAX,STRENGTH,STRENGTH
SNORLAX,SUBMISSION,SUBMISSION
SNORLAX,SUBSTITUTE,SUBSTITUTE
SNORLAX,SUNNY_DAY,SUNNY_DAY
SNORLAX,SURF,SURF
SNORLAX,THUNDER,THUNDER
SNORLAX,THUNDERBOLT,THUNDERBOLT
SNORLAX,TOXIC,TOXIC
SNORLAX,WATER_PULSE,WATER_PULSE
SNORLAX,WHIRLPOOL,WHIRLPOOL
SNORLAX,ZEN_HEADBUTT,ZEN_HEADBUTT
SNOVER,BLIZZARD,BLIZZARD
SNOVER,BLIZZARD,BLIZZARD
SNOVER,ENERGY_BALL,ENERGY_BALL
SNOVER,FLASH,FLASH
SNOVER,GIGA_DRAIN,GIGA_DRAIN
SNOVER,HAIL,HAIL
SNOVER,HIDDEN_POWER,HIDDEN_POWER
SNOVER,ICE_BEAM,ICE_BEAM
SNOVER,ICE_PUNCH,ICE_PUNCH
SNOVER,RAIN_DANCE,RAIN_DANCE
SNOVER,RETURN,RETURN
SNOVER,SHADOW_BALL,SHADOW_BALL
SNOVER,SLEEP_TALK,SLEEP_TALK
SNOVER,SUBSTITUTE,SUBSTITUTE
SNOVER,TOXIC,TOXIC
SNOVER,WATER_PULSE,WATER_PULSE
SOLOSIS,CALM_MIND,CALM_MIND
SOLOSIS,ENERGY_BALL,ENERGY_BALL
SOLOSIS,FLASH,FLASH
SOLOSIS,HIDDEN_POWER,HIDDEN_POWER
SOLOSIS,HIDDEN_POWER,HIDDEN_POWER
SOLOSIS,PSYBEAM,PSYBEAM
SOLOSIS,PSYCHIC_M,PSYCHIC_M
SOLOSIS,PSYCHIC_M,PSYCHIC_M
SOLOSIS,RAIN_DANCE,RAIN_DANCE
SOLOSIS,RETURN,RETURN
SOLOSIS,ROCK_SLIDE,ROCK_SLIDE
SOLOSIS,SHADOW_BALL,SHADOW_BALL
SOLOSIS,SLEEP_TALK,SLEEP_TALK
SOLOSIS,SUBSTITUTE,SUBSTITUTE
SOLOSIS,THUNDER,THUNDER
SOLOSIS,TOXIC,TOXIC
SOLOSIS,ZEN_HEADBUTT,ZEN_HEADBUTT
SPHEAL,BLIZZARD,BLIZZARD
SPHEAL,BLIZZARD,BLIZZARD
SPHEAL,BODY_SLAM,BODY_SLAM
SPHEAL,BODY_SLAM,BODY_SLAM
SPHEAL,EARTHQUAKE,EARTHQUAKE
SPHEAL,HAIL,HAIL
SPHEAL,HAIL,HAIL
SPHEAL,HIDDEN_POWER,HIDDEN_POWER
SPHEAL,ICE_BEAM,ICE_BEAM
SPHEAL,RAIN_DANCE,RAIN_DANCE
SPHEAL,RETURN,RETURN
SPHEAL,ROCK_SLIDE,ROCK_SLIDE
SPHEAL,SLEEP_TALK,SLEEP_TALK
SPHEAL,STRENGTH,STRENGTH
SPHEAL,SUBSTITUTE,SUBSTITUTE
SPHEAL,SURF,SURF
SPHEAL,SURF,SURF
SPHEAL,TOXIC,TOXIC
SPHEAL,WATER_PULSE,WATER_PULSE
SPHEAL,WATER_PULSE,WATER_PULSE
SPHEAL,WATERFALL,WATERFALL
SPHEAL,WHIRLPOOL,WHIRLPOOL
SPIRRIP,BODY_SLAM,BODY_SLAM
SPIRRIP,DIG,DIG
SPIRRIP,GIGA_IMPACT,GIGA_IMPACT
SPIRRIP,ROCK_SLIDE,ROCK_SLIDE
SPIRRIP,SANDSTORM,SANDSTORM
STANTLER,CALM_MIND,CALM_MIND
STANTLER,CALM_MIND,CALM_MIND
STANTLER,EARTHQUAKE,EARTHQUAKE
STANTLER,ENERGY_BALL,ENERGY_BALL
STANTLER,FLASH,FLASH
STANTLER,GIGA_IMPACT,GIGA_IMPACT
STANTLER,HEADBUTT,HEADBUTT
STANTLER,HIDDEN_POWER,HIDDEN_POWER
STANTLER,PSYCHIC_M,PSYCHIC_M
STANTLER,RAIN_DANCE,RAIN_DANCE
STANTLER,RETURN,RETURN
STANTLER,SHADOW_BALL,SHADOW_BALL
STANTLER,SHOCK_WAVE,SHOCK_WAVE
STANTLER,SLEEP_TALK,SLEEP_TALK
STANTLER,SUBSTITUTE,SUBSTITUTE
STANTLER,SUNNY_DAY,SUNNY_DAY
STANTLER,SWIFT,SWIFT
STANTLER,THUNDER,THUNDER
STANTLER,THUNDERBOLT,THUNDERBOLT
STANTLER,TOXIC,TOXIC
STANTLER,ZEN_HEADBUTT,ZEN_HEADBUTT
STEENEE,ENERGY_BALL,ENERGY_BALL
STEENEE,GIGA_DRAIN,GIGA_DRAIN
STEENEE,HIDDEN_POWER,HIDDEN_POWER
STEENEE,PLAY_ROUGH,PLAY_ROUGH
STEENEE,RETURN,RETURN
STEENEE,SLEEP_TALK,SLEEP_TALK
STEENEE,SOLARBEAM,SOLARBEAM
STEENEE,SUBSTITUTE,SUBSTITUTE
STEENEE,SUNNY_DAY,SUNNY_DAY
STEENEE,TOXIC,TOXIC
STEENEE,ZEN_HEADBUTT,ZEN_HEADBUTT
STOUTLAND,BITE,BITE
STOUTLAND,DIG,DIG
STOUTLAND,GIGA_IMPACT,GIGA_IMPACT
STOUTLAND,GIGA_IMPACT,GIGA_IMPACT
STOUTLAND,HIDDEN_POWER,HIDDEN_POWER
STOUTLAND,HYPER_BEAM,HYPER_BEAM
STOUTLAND,HYPER_VOICE,HYPER_VOICE
STOUTLAND,IRON_HEAD,IRON_HEAD
STOUTLAND,PLAY_ROUGH,PLAY_ROUGH
STOUTLAND,PLAY_ROUGH,PLAY_ROUGH
STOUTLAND,RAIN_DANCE,RAIN_DANCE
STOUTLAND,RETURN,RETURN
STOUTLAND,SHADOW_BALL,SHADOW_BALL
STOUTLAND,SLEEP_TALK,SLEEP_TALK
